timestamp,voltage_kv,current_a,oil_temperature_c,vibration_mm_s,oil_level_percent,load_factor_percent,ambient_temperature_c,fault_status,temp_difference,power_factor,efficiency_ratio,predicted_status
2023-02-01 04:00:00,223.01,174.1,66.4,0.58,94.7,62.4,32.5,Normal,33.900000000000006,38.826041,0.9258160237388723,Normal
2023-02-01 05:00:00,233.27,169.4,64.9,0.44,90.3,87.3,29.2,Normal,35.7,39.515938,1.3247344461305006,Normal
2023-02-01 06:00:00,225.17,139.2,61.3,0.35,92.5,58.0,20.9,Normal,40.4,31.343663999999997,0.9309791332263243,Normal
2023-02-01 07:00:00,201.14,171.2,120.0,1.88,73.8,101.8,41.3,Critical,78.7,34.435168,0.8413223140495868,Critical
2023-02-01 08:00:00,235.96,133.6,73.7,0.45,91.0,85.9,37.9,Normal,35.800000000000004,31.524256,1.1499330655957163,Normal
2023-02-01 09:00:00,242.94,126.0,70.6,0.46,97.4,52.9,12.4,Normal,58.199999999999996,30.610439999999997,0.7388268156424581,Normal
2023-02-01 10:00:00,200.69,222.4,80.4,1.7,88.2,110.0,50.0,Critical,30.400000000000006,44.633455999999995,1.3513513513513513,Critical
2023-02-01 11:00:00,232.08,125.7,75.9,0.44,97.7,98.6,29.6,Normal,46.300000000000004,29.172456,1.2821846553966187,Normal
2023-02-01 12:00:00,222.52,131.6,75.6,0.48,95.2,86.4,32.0,Normal,43.599999999999994,29.283632,1.1279373368146215,Warning
2023-02-01 13:00:00,231.39,145.8,62.5,0.59,96.7,71.1,35.8,Normal,26.700000000000003,33.736662,1.1196850393700786,Normal
2023-02-01 14:00:00,229.35,133.0,58.9,0.4,94.2,93.5,16.9,Normal,42.0,30.50355,1.5609348914858097,Normal
2023-02-01 15:00:00,230.94,136.9,62.9,0.35,94.3,72.1,30.4,Normal,32.5,31.615686,1.1283255086071986,Normal
2023-02-01 16:00:00,231.12,126.0,73.7,0.52,95.6,74.9,19.8,Normal,53.900000000000006,29.121119999999998,1.002677376171352,Normal
2023-02-01 17:00:00,231.09,159.5,51.0,0.45,94.2,78.8,36.9,Normal,14.100000000000001,36.858855000000005,1.5153846153846153,Normal
2023-02-01 18:00:00,226.14,140.0,60.9,0.42,94.0,86.6,14.5,Normal,46.4,31.659599999999998,1.3990306946688207,Normal
2023-02-01 19:00:00,232.14,116.0,60.5,0.47,100.0,70.9,3.0,Normal,57.5,26.92824,1.1528455284552845,Normal
2023-02-01 20:00:00,220.01,150.7,69.9,0.54,95.5,92.4,19.6,Normal,50.300000000000004,33.155507,1.303244005641749,Normal
2023-02-01 21:00:00,232.16,139.2,66.0,0.44,86.6,84.1,31.4,Warning,34.6,32.316672,1.2552238805970148,Normal
2023-02-01 22:00:00,230.31,131.4,63.5,0.35,99.1,70.4,20.1,Normal,43.4,30.262734000000002,1.0914728682170542,Normal
2023-02-01 23:00:00,237.94,125.2,56.0,0.39,94.8,81.5,32.4,Normal,23.6,29.790088,1.4298245614035088,Normal
2023-02-02 00:00:00,242.86,105.0,69.9,0.44,93.2,65.7,15.9,Normal,54.00000000000001,25.500300000000003,0.926657263751763,Normal
2023-02-02 01:00:00,230.21,245.3,90.3,1.91,70.0,61.7,2.3,Critical,88.0,56.470513000000004,0.6757940854326397,Critical
2023-02-02 02:00:00,226.5,153.2,65.8,0.51,90.8,87.0,27.4,Normal,38.4,34.699799999999996,1.3023952095808384,Normal
2023-02-02 03:00:00,233.67,112.1,67.5,0.38,93.8,83.0,25.9,Normal,41.6,26.194406999999995,1.2116788321167884,Normal
2023-02-02 04:00:00,225.74,150.1,52.7,0.62,94.4,91.8,19.7,Normal,33.0,33.883574,1.7094972067039105,Normal
2023-02-02 05:00:00,227.38,134.7,72.0,0.43,96.9,69.3,5.2,Normal,66.8,30.628085999999996,0.9493150684931506,Normal
2023-02-02 06:00:00,227.15,126.4,65.3,0.38,97.8,73.6,23.2,Normal,42.099999999999994,28.71176,1.110105580693816,Normal
2023-02-02 07:00:00,233.28,169.3,64.8,0.42,89.7,64.7,18.8,Normal,46.0,39.49430400000001,0.9832826747720366,Normal
2023-02-02 08:00:00,211.28,209.6,100.3,1.32,79.5,120.0,40.1,Critical,60.199999999999996,44.284288000000004,1.1846001974333662,Critical
2023-02-02 09:00:00,224.52,165.0,68.7,0.63,85.3,100.1,27.3,Warning,41.400000000000006,37.0458,1.4361549497847919,Warning
2023-02-02 10:00:00,223.25,185.4,67.6,0.36,93.7,76.7,42.0,Normal,25.599999999999994,41.390550000000005,1.1180758017492713,Warning
2023-02-02 11:00:00,224.46,169.5,76.2,0.44,94.2,59.5,23.0,Normal,53.2,38.045970000000004,0.7707253886010362,Warning
2023-02-02 12:00:00,224.71,196.5,85.9,0.65,78.2,84.6,33.5,Warning,52.400000000000006,44.155515,0.9735327963176064,Critical
2023-02-02 13:00:00,231.25,143.5,66.0,0.65,96.1,69.4,20.0,Normal,46.0,33.184375,1.0358208955223882,Normal
2023-02-02 14:00:00,229.15,182.7,63.5,0.5,93.6,91.5,44.6,Normal,18.9,41.865705,1.4186046511627908,Normal
2023-02-02 15:00:00,232.25,151.7,65.3,0.26,97.2,77.0,29.3,Normal,36.0,35.232324999999996,1.1613876319758674,Normal
2023-02-02 16:00:00,226.44,142.3,61.7,0.6,93.9,106.2,29.3,Normal,32.400000000000006,32.222412000000006,1.69377990430622,Normal
2023-02-02 17:00:00,214.79,176.8,68.5,0.36,96.0,99.1,36.4,Warning,32.1,37.974872000000005,1.4258992805755395,Warning
2023-02-02 18:00:00,211.98,178.5,82.7,1.75,71.6,31.7,31.6,Critical,51.1,37.83843,0.37873357228195936,Critical
2023-02-02 19:00:00,229.29,152.7,70.8,0.56,95.8,92.9,9.8,Normal,61.0,35.012583,1.2938718662952648,Normal
2023-02-02 20:00:00,232.52,162.5,55.1,0.35,92.8,65.1,32.5,Normal,22.6,37.7845,1.160427807486631,Normal
2023-02-02 21:00:00,226.93,132.9,60.1,0.61,95.0,72.3,23.9,Normal,36.2,30.158997000000003,1.1833060556464812,Normal
2023-02-02 22:00:00,235.34,161.3,88.2,0.84,87.2,120.0,17.3,Warning,70.9,37.960342000000004,1.3452914798206277,Critical
2023-02-02 23:00:00,228.23,125.4,72.6,0.67,100.0,93.4,23.0,Normal,49.599999999999994,28.620042,1.269021739130435,Normal
2023-02-03 00:00:00,222.08,138.2,95.4,0.89,85.5,111.6,18.3,Warning,77.10000000000001,30.691456,1.1576763485477177,Critical
2023-02-03 01:00:00,228.25,175.7,81.4,0.79,80.7,86.5,42.6,Warning,38.800000000000004,40.103525,1.049757281553398,Warning
2023-02-03 02:00:00,229.85,165.5,56.6,0.5,93.1,86.2,25.3,Normal,31.3,38.040175,1.496527777777778,Normal
2023-02-03 03:00:00,233.45,171.8,70.5,0.53,92.0,75.0,19.7,Normal,50.8,40.10671,1.048951048951049,Normal
2023-02-03 04:00:00,228.28,142.5,57.2,0.3,93.0,77.9,11.5,Normal,45.7,32.529900000000005,1.3384879725085912,Normal
2023-02-03 05:00:00,225.13,227.5,85.2,1.13,90.0,108.4,21.3,Warning,63.900000000000006,51.217074999999994,1.25754060324826,Critical
2023-02-03 06:00:00,226.78,95.2,74.5,0.65,93.3,71.2,17.5,Normal,57.0,21.589456000000002,0.9430463576158941,Normal
2023-02-03 07:00:00,228.06,208.1,57.6,0.88,86.6,87.3,35.5,Warning,22.1,47.459286,1.4897610921501705,Critical
2023-02-03 08:00:00,229.06,147.9,63.3,0.6,96.3,78.3,12.3,Normal,51.0,33.877974,1.2177293934681181,Normal
2023-02-03 09:00:00,228.11,168.0,65.3,0.57,100.0,90.6,25.9,Normal,39.4,38.322480000000006,1.3665158371040724,Normal
2023-02-03 10:00:00,227.45,98.9,63.7,0.47,96.2,72.7,21.8,Normal,41.900000000000006,22.494805,1.1236476043276662,Normal
2023-02-03 11:00:00,200.0,191.8,97.1,2.01,79.2,103.2,49.3,Critical,47.8,38.36,1.0519877675840978,Critical
2023-02-03 12:00:00,225.95,157.3,59.1,0.59,95.5,79.5,17.2,Normal,41.900000000000006,35.541934999999995,1.3227953410981697,Normal
2023-02-03 13:00:00,233.54,191.7,56.9,0.47,95.7,86.8,19.4,Normal,37.5,44.769617999999994,1.4991364421416236,Normal
2023-02-03 14:00:00,215.83,177.2,71.1,0.33,93.2,98.5,39.5,Normal,31.599999999999994,38.245076,1.3661581137309293,Warning
2023-02-03 15:00:00,234.69,146.5,65.7,0.49,98.4,61.9,16.9,Normal,48.800000000000004,34.382085,0.9280359820089954,Normal
2023-02-03 16:00:00,235.05,149.1,76.0,0.43,94.8,61.2,25.1,Normal,50.9,35.045955,0.7948051948051948,Normal
2023-02-03 17:00:00,222.61,140.2,53.5,0.57,97.1,49.0,38.3,Normal,15.200000000000003,31.209922,0.8990825688073395,Normal
2023-02-03 18:00:00,242.49,150.9,59.9,0.78,91.0,75.3,26.8,Normal,33.099999999999994,36.591741,1.2364532019704433,Normal
2023-02-03 19:00:00,236.73,157.2,61.0,0.4,94.0,59.9,25.5,Normal,35.5,37.213955999999996,0.9661290322580645,Normal
2023-02-03 20:00:00,227.18,120.1,75.0,0.45,91.2,72.5,25.7,Normal,49.3,27.284318,0.9539473684210527,Normal
2023-02-03 21:00:00,221.27,156.6,56.6,0.67,96.6,69.0,17.5,Normal,39.1,34.650881999999996,1.1979166666666667,Normal
2023-02-03 22:00:00,229.48,162.3,64.8,0.48,95.2,65.9,21.6,Normal,43.199999999999996,37.244604,1.0015197568389058,Normal
2023-02-03 23:00:00,219.57,169.5,67.4,0.42,100.0,76.3,14.6,Normal,52.800000000000004,37.217115,1.1154970760233918,Warning
2023-02-04 00:00:00,234.28,158.0,68.2,0.46,96.4,71.1,30.6,Normal,37.6,37.016239999999996,1.0274566473988438,Normal
2023-02-04 01:00:00,220.48,141.3,78.8,0.42,93.2,68.3,12.9,Normal,65.89999999999999,31.153824,0.8558897243107769,Warning
2023-02-04 02:00:00,218.96,145.4,66.1,0.49,94.6,75.6,35.2,Normal,30.89999999999999,31.836784,1.1266766020864383,Warning
2023-02-04 03:00:00,229.05,138.5,62.8,0.56,99.2,65.6,26.0,Normal,36.8,31.723425000000002,1.0282131661442007,Normal
2023-02-04 04:00:00,227.71,155.2,75.2,0.51,79.2,92.3,25.4,Warning,49.800000000000004,35.340591999999994,1.211286089238845,Warning
2023-02-04 05:00:00,231.01,149.6,57.2,0.5,91.3,95.9,11.4,Normal,45.800000000000004,34.559096,1.647766323024055,Normal
2023-02-04 06:00:00,229.02,129.2,69.6,0.47,93.4,87.8,25.3,Normal,44.3,29.589384,1.2436260623229463,Normal
2023-02-04 07:00:00,229.13,155.5,61.0,0.82,86.4,97.5,29.0,Warning,32.0,35.629715,1.5725806451612903,Warning
2023-02-04 08:00:00,212.46,171.3,118.3,1.45,85.6,74.1,39.6,Critical,78.69999999999999,36.394398,0.6211232187761945,Critical
2023-02-04 09:00:00,223.49,159.0,62.2,0.5,97.1,56.5,18.2,Normal,44.0,35.53491,0.8939873417721519,Normal
2023-02-04 10:00:00,232.29,192.0,63.9,0.56,94.7,104.1,7.5,Normal,56.4,44.59968,1.604006163328197,Normal
2023-02-04 11:00:00,230.47,117.5,44.9,0.53,95.4,70.7,23.9,Normal,21.0,27.080225,1.5403050108932463,Normal
2023-02-04 12:00:00,245.49,144.8,69.1,0.44,95.9,71.4,20.9,Normal,48.199999999999996,35.546952000000005,1.0185449358059917,Normal
2023-02-04 13:00:00,239.55,209.4,76.4,0.34,86.2,120.0,27.2,Warning,49.2,50.161770000000004,1.5503875968992247,Critical
2023-02-04 14:00:00,233.83,216.0,77.2,0.63,75.8,98.7,20.2,Warning,57.0,50.50728000000001,1.262148337595908,Critical
2023-02-04 15:00:00,230.88,125.0,62.9,0.5,95.8,58.3,37.0,Normal,25.9,28.86,0.9123630672926447,Normal
2023-02-04 16:00:00,227.02,116.5,64.1,0.5,95.5,95.4,22.6,Normal,41.49999999999999,26.447830000000003,1.4654377880184335,Normal
2023-02-04 17:00:00,229.4,127.9,71.6,0.52,93.7,46.4,39.4,Normal,32.199999999999996,29.34026,0.6391184573002755,Normal
2023-02-04 18:00:00,223.86,138.2,67.9,0.38,90.5,43.1,32.2,Normal,35.7,30.937452,0.625544267053701,Normal
2023-02-04 19:00:00,227.27,208.5,57.0,0.41,93.3,78.6,20.3,Normal,36.7,47.38579500000001,1.3551724137931034,Warning
2023-02-04 20:00:00,233.06,130.4,53.9,0.32,88.3,67.2,22.0,Normal,31.9,30.391024,1.2240437158469946,Normal
2023-02-04 21:00:00,226.84,174.9,74.8,0.47,89.6,66.5,19.0,Normal,55.8,39.674316,0.8773087071240105,Normal
2023-02-04 22:00:00,226.71,136.0,59.8,0.46,93.1,78.1,28.6,Normal,31.199999999999996,30.83256,1.2845394736842104,Normal
2023-02-04 23:00:00,200.0,258.1,75.3,1.01,83.0,74.6,39.8,Critical,35.5,51.620000000000005,0.9777195281782437,Critical
2023-02-05 00:00:00,217.98,177.8,70.4,0.35,90.6,100.1,17.6,Normal,52.800000000000004,38.756843999999994,1.4019607843137254,Warning
2023-02-05 01:00:00,225.83,104.7,62.2,0.48,97.1,54.0,9.8,Normal,52.400000000000006,23.644401000000002,0.8544303797468354,Normal
2023-02-05 02:00:00,232.25,170.1,52.4,0.61,95.1,91.4,24.3,Normal,28.099999999999998,39.505725,1.711610486891386,Normal
2023-02-05 03:00:00,204.82,176.2,85.6,0.62,86.1,81.5,-4.8,Warning,90.39999999999999,36.089284,0.9411085450346421,Critical
2023-02-05 04:00:00,238.37,157.5,80.1,0.78,94.3,93.1,27.2,Warning,52.89999999999999,37.543275,1.1479654747225647,Normal
2023-02-05 05:00:00,217.85,199.9,56.3,0.93,82.5,110.0,31.9,Warning,24.4,43.548215,1.9197207678883073,Critical
2023-02-05 06:00:00,233.22,151.6,51.0,0.41,97.0,77.5,36.8,Normal,14.200000000000003,35.356152,1.4903846153846154,Normal
2023-02-05 07:00:00,232.02,130.7,58.6,0.51,88.1,100.1,29.4,Normal,29.200000000000003,30.325014,1.6795302013422817,Normal
2023-02-05 08:00:00,236.14,118.4,75.0,0.72,91.0,86.6,25.0,Normal,50.0,27.958976,1.1394736842105262,Normal
2023-02-05 09:00:00,222.28,159.9,71.7,0.44,98.5,50.0,10.1,Normal,61.6,35.542572,0.6877579092159559,Normal
2023-02-05 10:00:00,226.09,180.6,67.8,0.96,90.7,102.2,28.5,Warning,39.3,40.831854,1.48546511627907,Warning
2023-02-05 11:00:00,233.01,141.1,81.4,0.42,100.0,75.5,11.2,Normal,70.2,32.877711,0.9162621359223301,Normal
2023-02-05 12:00:00,236.84,152.5,71.8,0.62,96.0,66.1,34.8,Normal,37.0,36.1181,0.907967032967033,Normal
2023-02-05 13:00:00,230.0,163.7,47.8,0.54,93.1,99.8,31.2,Normal,16.599999999999998,37.651,2.0450819672131146,Normal
2023-02-05 14:00:00,226.92,192.2,65.0,1.12,98.0,92.9,49.1,Warning,15.899999999999999,43.614024,1.4075757575757577,Warning
2023-02-05 15:00:00,203.17,196.1,90.6,1.63,76.8,108.4,39.6,Critical,50.99999999999999,39.841637,1.183406113537118,Critical
2023-02-05 16:00:00,225.01,160.4,71.9,0.52,98.5,56.7,29.7,Normal,42.2,36.091604,0.7777777777777778,Normal
2023-02-05 17:00:00,224.15,127.7,60.0,0.41,93.4,71.8,33.4,Normal,26.6,28.623955000000002,1.1770491803278689,Normal
2023-02-05 18:00:00,228.39,118.3,74.1,0.42,94.8,81.7,27.0,Normal,47.099999999999994,27.018536999999995,1.0878828229027964,Normal
2023-02-05 19:00:00,235.47,159.6,58.1,0.72,95.6,72.8,34.6,Normal,23.5,37.581011999999994,1.2318104906937393,Normal
2023-02-05 20:00:00,227.0,190.0,99.9,0.74,86.4,87.3,42.9,Warning,57.00000000000001,43.13,0.865213082259663,Critical
2023-02-05 21:00:00,222.47,110.7,60.3,0.34,93.7,82.5,16.1,Normal,44.199999999999996,24.627429,1.3458401305057097,Normal
2023-02-05 22:00:00,222.87,151.4,71.9,0.33,97.5,87.3,34.5,Normal,37.400000000000006,33.742518000000004,1.1975308641975306,Normal
2023-02-05 23:00:00,234.75,235.1,71.4,0.82,85.9,85.0,48.4,Warning,23.000000000000007,55.189724999999996,1.1740331491712706,Critical
2023-02-06 00:00:00,223.27,132.8,76.0,0.6,93.9,87.8,28.4,Normal,47.6,29.650256000000006,1.1402597402597403,Warning
2023-02-06 01:00:00,237.5,151.5,73.2,0.76,96.8,75.7,32.2,Normal,41.0,35.98125,1.0202156334231807,Normal
2023-02-06 02:00:00,228.17,197.8,66.4,0.47,92.5,91.5,33.7,Normal,32.7,45.132025999999996,1.357566765578635,Normal
2023-02-06 03:00:00,227.51,161.5,52.9,0.52,96.4,100.6,17.3,Normal,35.599999999999994,36.742864999999995,1.8664192949907235,Normal
2023-02-06 04:00:00,223.61,132.1,54.3,0.63,99.6,79.8,37.2,Normal,17.099999999999994,29.538881,1.4430379746835442,Normal
2023-02-06 05:00:00,230.67,148.1,62.3,0.47,90.4,79.0,24.6,Normal,37.699999999999996,34.162227,1.2480252764612956,Normal
2023-02-06 06:00:00,233.73,151.9,63.7,0.41,95.2,86.1,13.6,Normal,50.1,35.503586999999996,1.3307573415765068,Normal
2023-02-06 07:00:00,230.44,154.7,59.3,0.44,95.7,58.0,28.5,Normal,30.799999999999997,35.649068,0.9618573797678276,Normal
2023-02-06 08:00:00,225.52,171.3,83.7,0.41,96.6,64.1,35.4,Normal,48.300000000000004,38.631576,0.7567886658795748,Normal
2023-02-06 09:00:00,223.67,159.6,58.0,0.48,91.9,87.3,16.6,Normal,41.4,35.697731999999995,1.4796610169491524,Normal
2023-02-06 10:00:00,229.42,171.4,73.9,0.83,84.2,89.2,48.4,Warning,25.500000000000007,39.322587999999996,1.1909212283044057,Warning
2023-02-06 11:00:00,226.11,173.4,77.0,0.42,90.6,79.5,19.5,Normal,57.5,39.207474000000005,1.0192307692307692,Normal
2023-02-06 12:00:00,239.34,150.7,58.6,0.39,98.3,66.4,25.4,Normal,33.2,36.068538000000004,1.1140939597315438,Normal
2023-02-06 13:00:00,232.65,167.9,74.5,0.8,91.4,96.8,27.4,Warning,47.1,39.061935000000005,1.2821192052980133,Normal
2023-02-06 14:00:00,230.32,142.6,53.2,0.53,100.0,61.7,17.3,Normal,35.900000000000006,32.843632,1.1383763837638377,Normal
2023-02-06 15:00:00,225.65,164.5,68.6,0.48,92.2,76.4,9.4,Normal,59.199999999999996,37.119425,1.0977011494252875,Normal
2023-02-06 16:00:00,230.72,167.4,55.0,0.35,99.7,65.8,36.4,Normal,18.6,38.622527999999996,1.175,Normal
2023-02-06 17:00:00,229.23,146.8,68.5,0.41,95.4,69.3,11.8,Normal,56.7,33.650964,0.9971223021582734,Normal
2023-02-06 18:00:00,231.69,144.7,63.7,0.38,99.8,88.2,34.6,Normal,29.1,33.525543,1.3632148377125193,Normal
2023-02-06 19:00:00,222.56,136.8,94.5,0.79,84.3,93.3,44.0,Warning,50.5,30.446208000000002,0.9769633507853402,Critical
2023-02-06 20:00:00,224.82,212.0,85.8,0.58,84.6,104.2,-2.6,Warning,88.39999999999999,47.66184,1.2004608294930876,Critical
2023-02-06 21:00:00,229.25,121.4,61.2,0.47,93.9,66.7,14.0,Normal,47.2,27.83095,1.072347266881029,Normal
2023-02-06 22:00:00,241.46,187.3,55.7,0.66,93.8,76.9,24.4,Normal,31.300000000000004,45.225458,1.3562610229276897,Normal
2023-02-06 23:00:00,226.7,169.7,66.0,0.45,91.1,61.6,8.6,Normal,57.4,38.47099,0.9194029850746269,Normal
2023-02-07 00:00:00,230.06,126.1,62.9,0.64,98.6,74.5,24.1,Normal,38.8,29.010565999999997,1.165884194053208,Normal
2023-02-07 01:00:00,239.4,160.4,62.4,0.36,96.2,87.4,18.7,Normal,43.7,38.39976,1.3785488958990537,Normal
2023-02-07 02:00:00,231.46,142.7,63.5,0.25,94.3,89.5,18.7,Normal,44.8,33.029342,1.3875968992248062,Normal
2023-02-07 03:00:00,230.26,134.9,67.9,0.48,92.2,95.0,34.3,Normal,33.60000000000001,31.062074,1.378809869375907,Normal
2023-02-07 04:00:00,226.98,160.0,69.3,0.56,89.9,90.1,19.3,Normal,50.0,36.31679999999999,1.2816500711237553,Normal
2023-02-07 05:00:00,222.14,245.9,78.0,0.72,77.0,112.8,13.9,Warning,64.1,54.62422599999999,1.4278481012658228,Critical
2023-02-07 06:00:00,224.98,143.4,76.3,0.58,94.5,79.6,19.0,Normal,57.3,32.262132,1.0297542043984476,Warning
2023-02-07 07:00:00,230.7,151.5,72.8,0.6,96.5,69.6,32.4,Normal,40.4,34.951049999999995,0.9430894308943089,Normal
2023-02-07 08:00:00,229.54,128.4,61.8,0.51,97.7,72.2,12.9,Normal,48.9,29.472936,1.1496815286624205,Normal
2023-02-07 09:00:00,230.28,152.3,66.5,0.59,98.1,66.1,18.8,Normal,47.7,35.071644,0.9792592592592592,Normal
2023-02-07 10:00:00,224.8,164.0,76.6,0.47,94.3,97.0,30.1,Normal,46.49999999999999,36.867200000000004,1.25,Warning
2023-02-07 11:00:00,232.18,126.2,70.4,0.41,91.6,69.8,19.1,Normal,51.300000000000004,29.301116,0.9775910364145657,Normal
2023-02-07 12:00:00,207.34,176.8,104.4,1.84,70.0,119.5,22.8,Critical,81.60000000000001,36.657712,1.133776091081594,Critical
2023-02-07 13:00:00,234.28,148.6,65.2,0.48,98.6,56.4,31.1,Normal,34.1,34.814008,0.8519637462235649,Normal
2023-02-07 14:00:00,223.22,241.5,120.0,1.34,87.7,92.3,50.0,Critical,70.0,53.90763,0.7628099173553718,Critical
2023-02-07 15:00:00,229.96,142.2,75.4,0.45,90.8,67.2,31.2,Normal,44.2,32.700312,0.8795811518324607,Normal
2023-02-07 16:00:00,236.96,152.2,75.5,0.36,93.7,70.7,23.9,Normal,51.6,36.065312,0.9241830065359478,Normal
2023-02-07 17:00:00,230.42,163.8,61.4,0.51,94.9,61.1,23.9,Normal,37.5,37.742796000000006,0.9791666666666667,Normal
2023-02-07 18:00:00,229.28,146.7,65.3,0.51,93.7,94.1,13.3,Normal,52.0,33.635375999999994,1.4193061840120664,Normal
2023-02-07 19:00:00,226.4,205.6,56.7,0.36,97.2,43.8,22.6,Normal,34.1,46.547839999999994,0.7590987868284228,Warning
2023-02-07 20:00:00,240.73,119.1,49.1,0.35,97.7,91.9,19.9,Normal,29.200000000000003,28.670942999999994,1.8343313373253494,Normal
2023-02-07 21:00:00,233.42,177.8,79.3,0.48,88.1,62.7,20.7,Normal,58.599999999999994,41.502076,0.7808219178082192,Warning
2023-02-07 22:00:00,228.71,146.2,74.0,0.63,94.5,91.5,28.6,Normal,45.4,33.437402,1.22,Normal
2023-02-07 23:00:00,225.52,202.7,75.7,1.21,80.8,74.7,28.5,Warning,47.2,45.712904,0.9739243807040417,Critical
2023-02-08 00:00:00,232.2,175.4,64.8,0.36,97.5,86.3,5.6,Normal,59.199999999999996,40.72788,1.3115501519756838,Normal
2023-02-08 01:00:00,229.98,118.2,59.7,0.41,97.4,76.8,12.1,Normal,47.6,27.183636,1.2652388797364085,Normal
2023-02-08 02:00:00,234.4,121.3,67.6,0.42,93.9,82.6,30.2,Normal,37.39999999999999,28.43272,1.2040816326530612,Normal
2023-02-08 03:00:00,236.68,148.4,67.5,0.46,95.5,81.6,24.0,Normal,43.5,35.123312000000006,1.1912408759124087,Normal
2023-02-08 04:00:00,220.98,156.6,67.9,0.43,91.1,97.1,29.9,Normal,38.00000000000001,34.605468,1.4092888243831638,Normal
2023-02-08 05:00:00,228.85,127.3,58.4,0.63,95.4,66.7,30.1,Normal,28.299999999999997,29.132604999999998,1.122895622895623,Normal
2023-02-08 06:00:00,225.93,180.0,75.8,0.45,93.1,35.7,10.2,Normal,65.6,40.6674,0.46484375000000006,Normal
2023-02-08 07:00:00,223.3,152.7,62.4,0.37,94.2,82.6,30.3,Normal,32.099999999999994,34.09791,1.3028391167192428,Normal
2023-02-08 08:00:00,220.5,147.4,53.9,0.59,97.4,61.5,17.3,Normal,36.599999999999994,32.5017,1.1202185792349728,Normal
2023-02-08 09:00:00,221.31,123.7,78.4,0.75,92.9,63.0,22.6,Warning,55.800000000000004,27.376047000000003,0.7934508816120907,Warning
2023-02-08 10:00:00,222.47,129.9,55.5,0.6,92.9,76.9,21.2,Normal,34.3,28.898853000000003,1.361061946902655,Normal
2023-02-08 11:00:00,214.84,175.8,81.0,0.56,92.0,68.0,24.2,Warning,56.8,37.768872,0.8292682926829268,Warning
2023-02-08 12:00:00,232.65,136.7,65.3,0.47,95.4,39.3,6.7,Normal,58.599999999999994,31.803254999999996,0.5927601809954751,Normal
2023-02-08 13:00:00,233.08,170.7,57.7,0.48,95.9,85.4,4.7,Normal,53.0,39.786756000000004,1.454855195911414,Normal
2023-02-08 14:00:00,225.57,143.3,70.6,0.75,94.3,53.9,29.0,Normal,41.599999999999994,32.324181,0.7527932960893855,Normal
2023-02-08 15:00:00,236.6,152.2,57.7,0.6,97.0,59.6,28.8,Normal,28.900000000000002,36.01052,1.0153321976149914,Normal
2023-02-08 16:00:00,234.99,173.6,64.5,0.46,98.7,56.8,29.4,Normal,35.1,40.794264000000005,0.867175572519084,Normal
2023-02-08 17:00:00,223.15,171.3,62.9,0.63,96.5,56.7,39.2,Normal,23.699999999999996,38.225595,0.8873239436619719,Normal
2023-02-08 18:00:00,237.76,167.6,58.9,0.47,95.4,64.4,41.9,Normal,17.0,39.848575999999994,1.0751252086811354,Normal
2023-02-08 19:00:00,230.72,95.9,67.7,0.47,94.8,69.5,33.1,Normal,34.6,22.126048,1.0116448326055312,Normal
2023-02-08 20:00:00,235.6,155.7,62.3,0.5,95.1,63.0,30.8,Normal,31.499999999999996,36.682919999999996,0.9952606635071091,Normal
2023-02-08 21:00:00,232.3,180.8,75.0,0.43,97.5,60.7,32.0,Normal,43.0,41.999840000000006,0.7986842105263158,Normal
2023-02-08 22:00:00,227.42,129.5,67.2,0.23,89.7,72.3,25.8,Normal,41.400000000000006,29.45089,1.0601173020527859,Normal
2023-02-08 23:00:00,205.57,172.6,77.7,1.62,84.7,94.6,50.0,Critical,27.700000000000003,35.481381999999996,1.2020330368487928,Critical
2023-02-09 00:00:00,231.99,135.1,62.8,0.36,94.7,91.7,31.9,Normal,30.9,31.341849,1.4373040752351098,Normal
2023-02-09 01:00:00,236.22,172.4,88.5,0.76,95.4,84.6,38.5,Warning,50.0,40.724328,0.9452513966480446,Warning
2023-02-09 02:00:00,236.8,175.2,77.2,1.06,87.3,58.6,50.0,Warning,27.200000000000003,41.48736,0.7493606138107417,Warning
2023-02-09 03:00:00,227.65,153.2,74.2,0.44,92.0,78.8,7.1,Normal,67.10000000000001,34.87598,1.047872340425532,Normal
2023-02-09 04:00:00,222.7,186.1,72.3,0.49,96.0,87.1,47.2,Warning,25.099999999999994,41.444469999999995,1.1882673942701227,Warning
2023-02-09 05:00:00,228.7,132.4,67.2,0.48,91.5,97.0,18.8,Normal,48.400000000000006,30.279880000000002,1.4222873900293254,Normal
2023-02-09 06:00:00,210.28,213.2,70.0,0.68,79.2,119.8,14.5,Warning,55.5,44.831695999999994,1.6873239436619718,Critical
2023-02-09 07:00:00,230.29,168.3,68.4,0.49,89.9,62.9,26.9,Normal,41.50000000000001,38.757807,0.9063400576368875,Normal
2023-02-09 08:00:00,226.06,154.1,70.5,0.6,91.3,107.9,32.7,Normal,37.8,34.835846,1.5090909090909093,Normal
2023-02-09 09:00:00,229.99,171.8,83.9,0.36,94.3,39.3,26.9,Normal,57.00000000000001,39.512282000000006,0.46289752650176674,Normal
2023-02-09 10:00:00,214.38,218.8,80.2,0.89,83.0,120.0,26.1,Critical,54.1,46.906344000000004,1.477832512315271,Critical
